track_id,duration,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,release_year
41aM1UUOKve4PcxzdmP6uh,168028,28,0.727,0.68,1,-6.261,0,0.204,0.282,0.0,0.229,0.578,159.869,2.800466666666667,2019
2iZKEK4wJQbfAra1T1Dy2S,200000,34,0.856,0.78,1,-8.279,1,0.152,0.125,0.0,0.0484,0.873,149.983,3.3333333333333335,2020
2mlsK27VNUj8y08BvtIbXu,181000,66,0.724,0.332,11,-10.92,0,0.0661,0.763,0.00106,0.0605,0.58,118.036,3.0166666666666666,2020
5AkcVThRpDkN3BlsFYnYj3,203933,33,0.766,0.834,11,-7.456,0,0.0485,0.025,0.000506,0.0935,0.646,113.985,3.3988833333333335,2019
0TpDDNhAvukWiJL9SjEe9O,180750,42,0.636,0.46,2,-5.937,1,0.0764,0.107,0.0,0.0919,0.649,91.989,3.0125,2021
3lweyqK9BKJOY1pCKTEpnU,212480,48,0.744,0.728,0,-6.971,1,0.0755,0.504,0.0,0.472,0.608,84.003,3.541333333333333,2019
23DMhYv6WjRmIRck1Uwjev,223488,58,0.628,0.724,10,-6.741,0,0.216,0.177,0.0,0.095,0.668,87.986,3.7248,2018
56i4PuApPOoMOT5R1Wx4ZI,241343,64,0.692,0.408,7,-8.02,0,0.0693,0.559,0.0,0.11,0.329,144.005,4.022383333333333,2018
5xVJU6DJHnmHnbbKS56yCC,216428,61,0.794,0.474,2,-6.993,0,0.0387,0.66,0.0,0.112,0.857,111.971,3.6071333333333335,2017
6xH30x24KWgFeWI5O2S4G0,170722,38,0.795,0.6,1,-6.621,0,0.136,0.108,0.0,0.195,0.709,84.997,2.8453666666666666,2020
3PkUvpDnKBjOR11CTAD607,192717,49,0.824,0.76,11,-5.027,0,0.116,0.37,0.0,0.309,0.279,92.037,3.21195,2020
2K9kZpwD2CzTa6iiSYYOoO,166774,70,0.743,0.865,6,-3.897,1,0.0315,0.449,3.05e-06,0.297,0.794,129.999,2.7795666666666667,2022
4NqBgOGE188J3IhF4I5O1E,246103,59,0.732,0.61,11,-6.14,0,0.0435,0.775,1.19e-06,0.172,0.955,132.037,4.1017166666666665,2020
6Ja1J5yPAcEabk0k2ICofc,200151,37,0.746,0.581,0,-6.827,0,0.0871,0.188,0.0,0.101,0.809,144.102,3.33585,2020
2zQH8X2mcvaNu06KezlIUe,213707,37,0.803,0.602,4,-9.482,0,0.232,0.0367,0.0,0.185,0.71,152.009,3.5617833333333335,2018
3s8TFf8BuGZ3k6bTw7izJy,168293,33,0.883,0.754,0,-7.186,1,0.134,0.166,2.4e-06,0.0382,0.575,98.018,2.804883333333333,2019
3QpkDyuXdjxhIyLyKtyC6O,217731,66,0.596,0.607,5,-6.682,0,0.209,0.34,0.0,0.0808,0.446,129.252,3.62885,2019
1ZMa6di1QVUJjAw3uvQrtG,178000,57,0.717,0.556,4,-9.726,0,0.0486,0.083,0.0,0.388,0.594,109.992,2.966666666666667,2020
4iANxSIDT3kGekiquMSAgT,243020,53,0.699,0.531,0,-5.714,1,0.0889,0.107,0.0,0.568,0.701,127.967,4.050333333333334,2019
35ZFS434PZDDofT9AXK62y,228510,39,0.84,0.667,6,-6.654,0,0.316,0.233,0.0,0.105,0.758,93.967,3.8085,2020
2RTb0qLCJ1I0Vco9hKsiTx,178723,54,0.564,0.341,11,-12.19,0,0.218,0.478,0.0,0.104,0.234,93.65,2.9787166666666667,2020
7zHOinjs8uwIYR1pTHbMtI,184320,28,0.817,0.459,6,-11.139,0,0.154,0.109,3.03e-05,0.0935,0.373,125.016,3.072,2020
5fBZcYrDdbW8ghG1nK0aPC,175000,57,0.757,0.356,9,-12.31,0,0.368,0.783,6.14e-06,0.244,0.437,138.03,2.9166666666666665,2021
5p3LIyy38s0QQNoSTwbZXX,320800,56,0.552,0.762,8,-6.367,1,0.361,0.0384,8.63e-06,0.0239,0.512,172.086,5.346666666666667,2019
3v72fdPPqFMe02My4QupwO,277400,60,0.77,0.191,8,-17.37,1,0.355,0.648,0.0,0.203,0.619,75.045,4.623333333333333,2017
5qy2LtEdX6VptGfA7qMpz2,188896,41,0.757,0.712,6,-4.479,1,0.112,0.0373,0.0,0.141,0.521,98.042,3.1482666666666668,2017
7c1OyCwBQIpyyMD7ygRxer,244141,63,0.803,0.324,9,-13.118,0,0.202,0.836,0.0,0.572,0.283,133.957,4.069016666666666,2017
77jL1tq4HGzNeOJ8bW5Z8O,196000,36,0.683,0.799,8,-5.369,0,0.179,0.102,4.49e-06,0.23,0.736,160.047,3.2666666666666666,2019
6EQlEImXmyV3vtbUXjBlr6,156000,32,0.774,0.717,0,-5.05,1,0.0821,0.0312,0.0,0.207,0.592,139.989,2.6,2019
70jMUCcZRPSbUxeKLHHKKp,187882,60,0.904,0.418,10,-10.961,0,0.0564,0.436,2.23e-05,0.106,0.51,120.003,3.1313666666666666,2018
6tyNDqpsKlyiQvZmUTHVFO,230839,43,0.78,0.688,5,-3.615,1,0.075,0.032,0.0,0.0945,0.858,77.026,3.8473166666666665,2017
7E7hUFEjmkxwiA3SMzXR25,213447,57,0.816,0.517,5,-9.359,1,0.191,0.466,0.0,0.153,0.435,130.045,3.55745,2019
0iAiunuKLLAUmQxgkcJza2,220453,46,0.706,0.183,3,-9.993,0,0.0592,0.714,0.0,0.12,0.789,118.239,3.6742166666666667,2019
3Vm5NxQWmQ5ozZpIJHjFaH,222378,39,0.789,0.715,9,-3.804,0,0.339,0.279,0.0,0.0938,0.907,91.803,3.7063,2020
78m3BiWZ2dLGzElYwrIfFD,292013,53,0.752,0.662,4,-8.011,0,0.485,0.56,0.0,0.0668,0.695,81.912,4.866883333333333,2019
3IqI8boTYbqJKEybByt4T3,194840,51,0.727,0.837,9,-7.336,1,0.0671,0.024,8.14e-05,0.338,0.565,100.023,3.247333333333333,2018
4hpcc2wq84pilUgDbIPkDN,239642,52,0.592,0.387,2,-9.567,1,0.0407,0.853,0.0,0.107,0.7,125.638,3.9940333333333333,2018
1BPkH7NwsbjEGwyMI7EtVE,263066,47,0.59,0.903,1,-6.103,1,0.186,0.0895,0.0,0.226,0.528,139.952,4.384433333333333,2016
6EfnotM8sRsjXEsOgtZbCG,262733,64,0.63,0.415,0,-13.398,1,0.394,0.0348,0.0,0.0878,0.285,113.043,4.3788833333333335,2017
0wryAFpQqHTvhteQx7ZNp2,172700,47,0.689,0.619,7,-6.164,1,0.358,0.178,0.0,0.375,0.71,95.922,2.8783333333333334,2019
1FpjfHwVh1ziha91Ng2o4P,310400,51,0.629,0.522,2,-10.503,1,0.371,0.758,0.0,0.408,0.617,79.961,5.173333333333333,2020
7f7BUgSlavlGnvxd3KZN88,212571,57,0.704,0.499,7,-10.01,0,0.082,0.814,0.000167,0.153,0.348,139.969,3.54285,2019
4nZDBTRqMug013P4OcgwKg,219006,34,0.734,0.564,3,-6.585,0,0.163,0.452,0.0,0.111,0.735,170.941,3.6501,2019
3nI0piSOxAik2RCpHGloB7,210493,71,0.39,0.396,7,-8.18,1,0.0395,0.738,0.0,0.0991,0.57,192.178,3.5082166666666668,2009
4paYjBg6aiHEG2gLKkm5SM,233267,56,0.883,0.581,8,-5.421,0,0.0526,0.015,0.0,0.067,0.407,104.954,3.887783333333333,2017
6wPeI7N9ftieGTJt9HvQtt,213346,22,0.641,0.679,0,-7.285,1,0.0341,0.583,0.0,0.12,0.534,130.057,3.5557666666666665,2021
4XAvtwNN5wXaoCt8FocifW,134605,32,0.604,0.741,9,-7.452,1,0.178,0.579,0.0,0.396,0.824,76.815,2.2434166666666666,2021
0n9b7WrRRZkTy8CfXjbZb4,195000,59,0.56,0.632,0,-5.839,1,0.131,0.287,0.0,0.0922,0.243,92.349,3.25,2021
4SM1LuaGr2UHJsIEIChTCB,187220,38,0.644,0.608,2,-7.123,1,0.091,0.0107,0.0,0.142,0.582,173.903,3.1203333333333334,2019
2ppP3ZERRUsnjqdc5bt2v2,197320,59,0.807,0.638,4,-7.958,0,0.0518,0.666,5.31e-05,0.16,0.53,132.042,3.288666666666667,2020
1rr3B3UAKOz3vzjuNfhLu3,141913,42,0.969,0.529,6,-5.841,1,0.247,0.418,0.0,0.0865,0.303,115.015,2.3652166666666665,2020
0c68eyAdaqYMdyVBjygaOK,202800,42,0.745,0.511,9,-9.727,0,0.173,0.318,0.0,0.144,0.758,148.049,3.38,2019
3ZNt77s1KL5tjXhI2fVWEi,293269,39,0.731,0.741,11,-5.636,0,0.193,0.126,0.0,0.293,0.362,156.018,4.887816666666667,2020
1LVC2W9HTzvlyvdCphRrsM,203281,26,0.753,0.527,11,-10.126,1,0.197,0.104,0.0,0.109,0.505,95.998,3.3880166666666667,2018
0mjKSQU26qyBDRKI75ETVE,202044,54,0.36,0.701,2,-5.78,0,0.0652,0.724,8.47e-06,0.123,0.512,134.745,3.3674,2020
3MkdA6vwF0ifRl86yzTlJW,189600,70,0.417,0.767,9,-3.31,1,0.193,0.0778,0.0,0.113,0.152,72.573,3.16,2019
6UzHlvFqdBWe8DWJfSqgXf,230157,53,0.795,0.599,9,-7.001,0,0.255,0.265,0.0,0.0914,0.618,83.489,3.83595,2020
2FGhB10Gon36GgFcOTMQEW,572038,68,0.795,0.697,9,-4.276,0,0.31,0.0875,0.0,0.0997,0.543,102.756,9.533966666666666,2019
255ivmsvZvD7xgjAlkPZ6a,166666,14,0.731,0.734,4,-5.966,0,0.155,0.492,0.0,0.156,0.652,90.041,2.7777666666666665,2020
5oI9blwsXC8AkTWw6wASY8,230400,71,0.629,0.727,4,-4.387,0,0.0499,0.0647,0.0,0.138,0.132,149.978,3.84,2020
5LT3VAtPcUbfurNpjQrOwI,211142,39,0.713,0.587,7,-6.626,1,0.0368,0.201,0.0,0.108,0.604,85.969,3.5190333333333332,2020
1CBjYXLotHrkiykMbI7EaU,113519,57,0.633,0.631,4,-6.847,0,0.296,0.3,0.0,0.1,0.512,139.755,1.8919833333333334,2020
6WDNG8SV8QY0j3nIjzZNGk,229290,36,0.811,0.607,2,-6.233,1,0.0666,0.0341,0.0,0.109,0.0535,109.94,3.8215,2020
3tqLTlt2O0300Aakkr0PEO,176745,42,0.634,0.335,9,-12.401,1,0.315,0.854,0.0,0.101,0.631,79.144,2.94575,2018
2PCjcSKKdxjaRNi4j7z7VM,223869,28,0.769,0.469,5,-9.411,1,0.0362,0.333,2.46e-06,0.156,0.615,115.001,3.73115,2020
2MSxGNC8IvvmmD2fS02I7B,173476,11,0.758,0.488,7,-10.16,0,0.367,0.363,0.0,0.104,0.685,93.885,2.8912666666666667,2018
26dxrRJqzLXS6PTtOq7zgm,152086,51,0.74,0.477,1,-8.374,1,0.258,0.391,0.0,0.191,0.151,135.996,2.5347666666666666,2020
3T3ojh3BzJMzWTSjzGaejG,236000,52,0.691,0.525,9,-7.772,0,0.44,0.55,0.0,0.12,0.584,88.167,3.933333333333333,2020
5NuLHd2ac91p7u68eAhD0m,204707,38,0.691,0.406,6,-14.366,0,0.105,0.447,0.000318,0.114,0.506,99.053,3.411783333333333,2020
6FB3v4YcR57y4tXFcdxI1E,219720,78,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,3.662,2012
3k3NWokhRRkEPhCzPmV8TW,258298,94,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4.304966666666667,2022
3JvKfv6T31zO0ini8iNItO,244360,94,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,4.072666666666667,2013
0QBzMgT7NIeoCYy3sJCof1,206070,83,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,3.4345,2022
4tYFy8ALRjIZvnvSLw5lxN,227628,89,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,3.7938,2022
18asYwWugKjjsihZ0YvRxO,164818,85,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,2.746966666666667,2021
5CZ40GBx1sQ9agT82CLQCT,229226,87,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,3.8204333333333333,2021
0T5iIrXA4p5GsubkhuBIKV,177720,89,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,2.962,2021
4gzsuuZypVbxs0Af1LSZyB,207301,86,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,3.455016666666667,2021
3AQ5NssLWxymYXieUxx0cZ,185146,3,0.447,0.348,9,-11.474,0,0.0433,0.816,0.00158,0.14,0.235,72.18,3.0857666666666668,2021
2mrCfuTOJgWC4RPx8RblQk,202746,1,0.607,0.827,9,-4.279,1,0.0483,0.289,2.84e-06,0.718,0.552,100.066,3.3791,2021
0GASGMsvFkhYOohdBnMdtx,245755,4,0.865,0.511,0,-6.983,1,0.0362,0.544,9.38e-05,0.102,0.774,129.059,4.095916666666667,2021
