track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,playlist_id,playlist_name,release_year
2mxfHRTpcuDDY9FgjA5p3j,Baba de Ex - Ao Vivo,1LIuN7ov1IBQDdLsU83ojl,Hugo & Guilherme,4ZPy3Uh4VpnFKBFlGlmVka,169768,2019-11-22,47,0.745,0.606,10,-7.571,1,0.0713,0.587,0.0,0.871,0.771,113.995,2.829466666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
7bukHRNgGLRySTJEVvLoIR,Briga Feia - Ao Vivo,3p7PcrEHaaKLJnPUGOtRlT,Henrique & Juliano,5ExfGmxdqydd3vgdLdRR8f,194580,2020-05-15,68,0.589,0.846,11,-5.501,1,0.0616,0.108,0.0,0.93,0.565,167.987,3.243,56uBMvAujYa1ZLSqkYk6hg,final,2020
3XG1frltSxibGuYLPucxl8,Reincidente,47uyFQHOD02S0lj9ptRpoB,Felipe Araújo,1f8YCAl0luu06wsqgr9cns,177691,2020-05-30,46,0.716,0.715,1,-4.775,1,0.0422,0.559,0.0,0.112,0.632,137.012,2.961516666666667,56uBMvAujYa1ZLSqkYk6hg,final,2020
0fShcxsl6lnuTawsT8yIIB,A Casa Mais Feliz da Rua - Ao Vivo,6vTqEFbTtTRJsuIpzZgjxi,Grupo Menos É Mais,4yTmYE7qs6i9juLeYxDsHY,168421,2022-12-08,52,0.574,0.716,6,-8.311,1,0.0869,0.682,5.39e-05,0.302,0.765,169.908,2.8070166666666667,56uBMvAujYa1ZLSqkYk6hg,final,2022
4YLLpGl1Arq6mGOSfjg04O,A Culpa É do Coração - Ao Vivo,0ciLF0bOuu2BhqzCEZgHoB,Pixote,4ERt08zcs1YGfjxDqyrEEw,172195,2019-09-27,54,0.634,0.775,10,-6.943,1,0.0691,0.745,0.0,0.483,0.653,84.972,2.8699166666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
43KgxVzf14s2p7KQMOPXM8,Tiquin de Nada - Ao Vivo,0B5xfiepmGObSmZnOpjhk3,Juninho Campos,5ahQGMDVYqtpGuKaH898Ns,174864,2019-12-12,14,0.552,0.916,11,-4.092,1,0.116,0.413,0.0,0.183,0.882,159.749,2.9144,56uBMvAujYa1ZLSqkYk6hg,final,2019
5m5aY6S9ttfIG157xli2Rs,Alô Ambev (Segue Sua Vida) - Ao Vivo,487N2T9nIPEHrlTZLL3SQs,Zé Neto & Cristiano,1Yg3QTRv9IGAWeJQb7q8bT,169593,2020-03-26,67,0.695,0.872,9,-3.65,1,0.0868,0.334,0.0,0.954,0.646,121.843,2.82655,56uBMvAujYa1ZLSqkYk6hg,final,2020
1uryupl9hqVZYurJwH4G9k,3 Batidas - Ao Vivo,6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,2s2XNO2C38JP3NVOp8zkm4,157186,2019-08-16,63,0.552,0.709,8,-5.435,1,0.129,0.611,0.0,0.763,0.527,117.581,2.6197666666666666,56uBMvAujYa1ZLSqkYk6hg,final,2019
3PnOdcmOrXy0pCMHDpsygk,Misturados,4NUePmzDvCYqilXBFa91Hg,Dilsinho,2F6QKX0h4wqizmMjFpVtGG,205746,2019-10-18,36,0.524,0.524,2,-9.599,1,0.0295,0.741,3.09e-05,0.109,0.584,152.028,3.4291,56uBMvAujYa1ZLSqkYk6hg,final,2019
3GeClpkDm1viVmOpZonsoO,Só Esquece Quem Tenta - Ao Vivo,2FrLTuXGuFDzQsjKidB03W,João Neto & Frederico,1YTBu6f2ZvVPHvE8WYNrbr,165344,2020-02-14,47,0.65,0.95,8,-2.456,0,0.192,0.0833,0.0,0.657,0.687,170.016,2.755733333333333,56uBMvAujYa1ZLSqkYk6hg,final,2020
6NM06xgqxQ0HU5lxbt2JHi,Saudade Sua,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,6OC3EDhHfD6T1JSTaEJMpn,210080,2020-05-14,55,0.616,0.839,2,-2.895,1,0.106,0.292,0.0,0.268,0.348,147.883,3.501333333333333,56uBMvAujYa1ZLSqkYk6hg,final,2020
3wBAFUmySuNroiqji8Zdbx,A Tal Canção Pra Lua - Microfonado,4FGcERJWMg8ENOLixwF71U,Vitor Kley,7x6b3yxltKswwR4CykJA6C,208982,2019-09-12,56,0.663,0.782,0,-4.282,1,0.0279,0.162,0.0,0.467,0.73,121.895,3.483033333333333,56uBMvAujYa1ZLSqkYk6hg,final,2019
0SJtvFn4vqgJPscSbEPaql,Libera Ela - Ao Vivo,59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,2L73yL2BUVtnwlEVr4AJHH,168080,2020-04-17,56,0.769,0.649,0,-4.864,1,0.0714,0.384,0.0,0.949,0.834,77.487,2.8013333333333335,56uBMvAujYa1ZLSqkYk6hg,final,2020
7qJg5DFskb4qUbzGEgkkKP,Melhor Que Nada,2fmAUYDODPfZav0wlyGnNb,Karinah,7p2r5xFsJMAUzc643twqBu,195917,2020-03-13,30,0.684,0.541,1,-6.028,1,0.0299,0.666,0.0,0.118,0.689,143.967,3.2652833333333335,56uBMvAujYa1ZLSqkYk6hg,final,2020
4RC2nzqaQygxoVQOVv3XlT,Contatinho - Ao Vivo,7KVJCU4z5L4EUHILL8aMxR,Leo Santana,4sH660Ggu0Xd9yShQntlmA,173229,2019-09-06,63,0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-05,0.951,0.813,152.018,2.88715,56uBMvAujYa1ZLSqkYk6hg,final,2019
58vpgBaFRHEzdqjEZggjqn,Não Traio Mais,4B0rppbJilYfZOPPEgpPtz,Léo Magalhães,0yX6G1VDfKRoc6OPae6V1e,183500,2020-03-22,35,0.779,0.771,0,-3.71,1,0.0431,0.466,0.0,0.113,0.811,120.141,3.058333333333333,56uBMvAujYa1ZLSqkYk6hg,final,2020
6w39TklH7Fg9brPgjFNJg4,Mantra,34dfPo3Zi55yM6oV46q4y7,Mumuzinho,2BjYrThHSbnhMpgimgBWAQ,200332,2020-02-14,40,0.696,0.704,5,-7.283,1,0.0524,0.552,0.0,0.0857,0.962,110.888,3.3388666666666666,56uBMvAujYa1ZLSqkYk6hg,final,2020
7ARkNjo6dnxlQ1a8CvfgTT,Sinal de Desespero,5fWvTvWy2NCaVy8pFmWIvk,Júnior e Cézar,3VPEJf8yPtmSpS1mYOdZgU,174104,2020-02-06,21,0.773,0.637,11,-4.258,0,0.0406,0.415,0.0,0.107,0.327,135.915,2.9017333333333335,56uBMvAujYa1ZLSqkYk6hg,final,2020
1nqaSoiLuqevDes4S18sO7,Milu,7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,3oqVZoqdqNmaSQkJF9mMfI,224997,2019-06-27,51,0.845,0.787,2,-2.683,1,0.0374,0.261,3.43e-06,0.102,0.882,124.983,3.74995,56uBMvAujYa1ZLSqkYk6hg,final,2019
6Z6HS7NsADjndctvfBhTZM,Forçar A Barra - Ao Vivo,7a6OmakIInI0Q0VjbYCASe,Netto & Henrique,15YOYqXjlsRyFGaXIheFmE,168816,2022-01-21,27,0.519,0.799,3,-3.426,1,0.0446,0.101,0.0,0.954,0.365,109.887,2.8136,56uBMvAujYa1ZLSqkYk6hg,final,2022
5fzYjaMtETYXKhmz3RXwu0,4G,0tFRumc4AmuCawdZiNXkWs,Angelo & Angel,1yEDyFCpFo97L094OgrWgo,163959,2020-03-19,7,0.788,0.683,2,-4.254,1,0.0294,0.56,0.0,0.161,0.839,114.011,2.73265,56uBMvAujYa1ZLSqkYk6hg,final,2020
65i9Mc7h1CG7ssI1OhMPcT,Onze e Pouquinho,4NUePmzDvCYqilXBFa91Hg,Dilsinho,2F6QKX0h4wqizmMjFpVtGG,180687,2019-10-18,57,0.609,0.596,9,-8.881,0,0.0379,0.722,0.0,0.158,0.746,140.035,3.01145,56uBMvAujYa1ZLSqkYk6hg,final,2019
0GrEqRHf5FioT1hOB8PBxZ,Vira Homem,1yR65psqiazQpeM79CcGh8,Marília Mendonça,4ZvjMAz7i4pfWLKIbGE45z,196405,2020-05-01,61,0.624,0.47,0,-5.575,1,0.0483,0.272,0.0,0.147,0.513,76.805,3.273416666666667,56uBMvAujYa1ZLSqkYk6hg,final,2020
2RTSCYjzkfd4NUWwiJuJjh,Segundo plano - Ao vivo,5ZfBThYiIIhL7jHMG8gDB2,Ferrugem,2sRaJ90PEqpDf1XU0T4zun,213929,2019-07-19,49,0.515,0.707,6,-5.81,0,0.0357,0.607,0.0,0.97,0.561,139.956,3.5654833333333333,56uBMvAujYa1ZLSqkYk6hg,final,2019
34lUr8VRDgMcYjiVJTkgCI,Encontro de Erros - Ao Vivo,0ciLF0bOuu2BhqzCEZgHoB,Pixote,5vDsX1AQm1imgLNgsIj1mN,202806,2020-09-15,42,0.684,0.712,5,-9.249,1,0.107,0.619,0.0,0.484,0.548,98.004,3.3801,56uBMvAujYa1ZLSqkYk6hg,final,2020
5KzVvnMBf1xr4EKdFPjn3R,Porta Malas,0jhNzTzC1CZaf2FFgBVCMT,Os Parazim,0fA0R1ExXdUoI2lg5TPdaL,170998,2020-04-29,55,0.688,0.939,9,-2.195,1,0.0424,0.498,0.0,0.366,0.859,133.029,2.8499666666666665,56uBMvAujYa1ZLSqkYk6hg,final,2020
3GmJxfnUDrIs1iCfKUELFz,Supera - Ao Vivo,1yR65psqiazQpeM79CcGh8,Marília Mendonça,0q1sCNFTFPy66A2zeK8qh5,147748,2019-08-16,70,0.665,0.743,4,-4.434,1,0.0567,0.0604,0.0,0.959,0.658,131.573,2.462466666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
1MparvKC8QIDwu06iO3qVr,Volta Por Baixo - Ao Vivo,3p7PcrEHaaKLJnPUGOtRlT,Henrique & Juliano,5ExfGmxdqydd3vgdLdRR8f,192632,2020-05-15,66,0.532,0.769,10,-5.899,1,0.0501,0.386,0.0,0.942,0.463,123.413,3.2105333333333332,56uBMvAujYa1ZLSqkYk6hg,final,2020
2qE4ddo0bSDiY7zMf9tkfh,Casal Maluco - Ao Vivo,6gEzJZrbm0F4ihvE9iXR9z,Péricles,7jVb3Lcaakq6q2P8OwqlZx,218654,2019-10-04,48,0.659,0.864,5,-5.427,0,0.0404,0.698,0.0,0.672,0.901,165.848,3.644233333333333,56uBMvAujYa1ZLSqkYk6hg,final,2019
3SVRfC0uq01bI5jGCLkQjC,O Brasil Tem Que Te Ver (feat. MC KEVINHO),5JG9GISYjRLQUJMH2C6iJ5,Turma do Pagode,4zGH7UVylYxmLbS6C6cE9G,160975,2019-12-06,53,0.694,0.822,7,-5.478,0,0.0467,0.449,0.0,0.97,0.911,163.748,2.682916666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
5q0NlM6Pm8Pp3orq7zGiRn,Quarta Cadeira - Ao Vivo,2Z0lRIqr997lIUiPtrpKCr,Matheus & Kauan,43Z8iIpoxaCrr27KILZJzs,224001,2019-03-22,66,0.565,0.82,5,-5.031,0,0.243,0.589,0.0,0.621,0.604,76.471,3.73335,56uBMvAujYa1ZLSqkYk6hg,final,2019
0J6cINt02c8UQqDG7vLShY,Gelo,6uYrXgVHctAJtIdSODcyLJ,Melim,27dY9TESomQPh85EJuIvTQ,149727,2019-08-20,56,0.542,0.563,0,-7.446,1,0.0958,0.242,0.0,0.109,0.897,169.909,2.49545,56uBMvAujYa1ZLSqkYk6hg,final,2019
1nDCZBI8MaHXI2f36dnQyG,Rita,4FUMTycjZlEY6ZxMgqNjC8,Tierry,2V9i8lh4qbIj6oLqECVS6k,156630,2020-07-17,53,0.512,0.677,11,-3.909,1,0.068,0.212,0.0,0.43,0.776,132.241,2.6105,56uBMvAujYa1ZLSqkYk6hg,final,2020
0EPP4wnQKrOsQ5k0vcg2Bz,Sinal Vital,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,0Ygb354Evijqox4do2bYZL,148837,2020-01-24,43,0.514,0.649,2,-8.746,1,0.0447,0.821,0.0,0.18,0.746,73.77,2.4806166666666667,56uBMvAujYa1ZLSqkYk6hg,final,2020
3056x1XkmICnQmji68rrft,Desejando Eu (Ao Vivo),3hq7WoPJsrRP0KMSLhUgRz,Murilo Huff,0aE84qddWXI20A2XliO6CP,160565,2020-03-05,59,0.683,0.883,8,-2.502,1,0.0691,0.377,0.0,0.407,0.678,122.847,2.676083333333333,56uBMvAujYa1ZLSqkYk6hg,final,2020
4pGPLc8H9Br5JGnmphIbcC,"Quem Me Viu, Quem Me Vê",6zpNfYJcPavd1pqLXKiSvl,Edson & Hudson,3dtipPMN5XhtCo9rfRGlLJ,156468,2019-12-13,51,0.547,0.768,2,-4.882,1,0.0465,0.366,0.0,0.32,0.567,111.755,2.6078,56uBMvAujYa1ZLSqkYk6hg,final,2019
3bQ6rVWUM2V6jDAYvTHnqu,Sentimento Cadê Você - Ao Vivo,4M3zfSgFnS3w6DHOv5McYV,Erikka,6IhUNO9wuTMUbbtYfHnx0a,155989,2019-12-20,3,0.784,0.848,9,-2.61,1,0.0479,0.209,0.0,0.968,0.725,125.992,2.599816666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
6QwFUcPc5nhsqZuhXUYtV7,Tijolão - Ao Vivo,1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,5DE5SfB2vmYatVH6tpAb49,175219,2019-05-24,61,0.637,0.877,4,-3.68,0,0.198,0.469,0.0,0.343,0.691,118.889,2.9203166666666664,56uBMvAujYa1ZLSqkYk6hg,final,2019
2PSfQTEMmWg1co7MoDMKNb,Abstinência,597XBqZtaiZC7laCNx3nVz,Yasmin Santos,2z0LZZFUWNaCLN7jVuhq3A,218471,2020-08-27,55,0.598,0.616,2,-5.091,0,0.0297,0.309,0.0,0.0807,0.318,98.04,3.641183333333333,56uBMvAujYa1ZLSqkYk6hg,final,2020
71FrGl0XcpL3VId65tB5mg,Recairei - Ao Vivo,5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha,1VqC063saacxnL4IlMnHtI,166837,2020-04-17,61,0.582,0.937,10,-2.118,1,0.0858,0.449,0.0,0.684,0.939,168.096,2.7806166666666665,56uBMvAujYa1ZLSqkYk6hg,final,2020
06fXA4r9Ed7DLaeasczSLa,Coração Pirata,2OUgs5INWK2UEvZ6amWiJr,Eduardo Costa,6dfJzDIX2iZyVTDfWaRg9e,268288,2019-06-12,56,0.667,0.685,0,-3.895,1,0.0261,0.581,2.42e-06,0.118,0.652,97.03,4.471466666666666,56uBMvAujYa1ZLSqkYk6hg,final,2019
7rKB0xyaxAfLVtmkH1s9EL,Além da Vida,2wwWukJBsCikjlj7vlbQkM,Daniel,1F7sIBKrophFRumqiCZYWE,203192,2021-03-26,27,0.621,0.679,2,-5.479,1,0.0414,0.467,0.0,0.212,0.504,141.911,3.3865333333333334,56uBMvAujYa1ZLSqkYk6hg,final,2021
0HWvi6O6iGoxsrJIlAP8XE,Bar da Bebedeira - Ao Vivo,6Olch7A7o6ihZVv5BgGJGj,Hugo Matta,7cIKASZ401ILlLbRb3BLxs,198775,2020-02-05,13,0.828,0.585,11,-5.399,1,0.0532,0.866,0.0,0.863,0.808,125.986,3.3129166666666667,56uBMvAujYa1ZLSqkYk6hg,final,2020
51uXmhqGR76tT2UeKZyeN6,Quero Você do Jeito Que Quiser,1yR65psqiazQpeM79CcGh8,Marília Mendonça,0Z4qKd1CG1VxOMt8knpoQK,215978,2020-07-10,63,0.698,0.604,4,-4.574,1,0.0457,0.501,0.0,0.251,0.353,127.707,3.5996333333333332,56uBMvAujYa1ZLSqkYk6hg,final,2020
4jGzR5Vri06Y5T9SxM7m5P,Algo Mais (Amante) - Ao Vivo,43DRDu6nLSeIedZ7T1A616,Xand Avião,4M7Y8n5FAOrrruH2ewe04k,231680,2019-05-03,55,0.697,0.844,9,-3.076,1,0.0575,0.285,0.0,0.753,0.665,139.993,3.8613333333333335,56uBMvAujYa1ZLSqkYk6hg,final,2019
1iAlmiS4rsofp7zTx1LhCY,É o Que Eu Mereço,7hLjkyL9Pz9xtQNahzJZki,Belo,2nQndgm0FwZHN2nYXWV902,196416,2020-10-02,36,0.7,0.558,9,-6.773,1,0.0357,0.784,1.73e-06,0.0704,0.697,139.994,3.2736,56uBMvAujYa1ZLSqkYk6hg,final,2020
6Hio4nlyWL2WBL8nYlbuGt,Agudo Mágico 3,6TtI28JVtV3RufOCwLvHod,MC K.K,5GPkEvr2pR1wCDXIGImKZD,176360,2022-10-10,69,0.649,0.797,6,-2.405,0,0.0504,0.221,0.0352,0.0728,0.49,129.966,2.9393333333333334,56uBMvAujYa1ZLSqkYk6hg,final,2022
2b5VxW8TParzyeSdSsceXO,Fica,0cXR0xvHgytWQMyW5ozUAn,BFF Girls,3ZFBJaMAZaN3o8YKBYZPyi,163948,2019-12-18,27,0.483,0.515,11,-9.228,1,0.0387,0.185,0.0,0.123,0.437,171.9,2.732466666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
6QMPzYhqjhoK5v4Vx1PWzQ,Casal Raiz - Ao Vivo,43DRDu6nLSeIedZ7T1A616,Xand Avião,7AQYyopQ9ztjTROe9c2QQG,210432,2019-03-15,40,0.8,0.771,0,-2.125,1,0.0497,0.346,0.0,0.3,0.761,115.965,3.5072,56uBMvAujYa1ZLSqkYk6hg,final,2019
1SuODOZGvgBtlLeOjds7mi,Chega Chora - Ao Vivo,0CrGLmfVKzk9rAyiNb91ft,Diego & Arnaldo,0APozjyeBEE7QdlR8dPWUc,153429,2020-02-14,33,0.854,0.804,7,-2.4,1,0.0437,0.037,0.0,0.312,0.843,124.075,2.55715,56uBMvAujYa1ZLSqkYk6hg,final,2020
7GeTsDIc5ykNB6lORO6Cee,Circo Loco,3TVXtAsR1Inumwj472S9r4,Drake,5MS3MvWHJ3lOZPLiMxzOU6,236795,2022-11-04,87,0.734,0.605,1,-8.476,1,0.0699,0.0102,0.0,0.317,0.252,103.976,3.9465833333333333,56uBMvAujYa1ZLSqkYk6hg,final,2022
4HwDCXsMBC7SUdp2WT4MZP,Into It,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,7C8uqokvE67UOlu1TiEYMd,196767,2017-10-04,80,0.518,0.572,10,-6.706,0,0.0416,0.0503,2.41e-05,0.129,0.291,130.053,3.27945,56uBMvAujYa1ZLSqkYk6hg,final,2017
523iIdfnyrXKYZQiBdC1QC,Too Deep for the Intro,0w890d0mv5lIPTjkPQGiKC,Young Prophet,3cXlhkkPIVeQc8E7Wh5B4y,259892,2017-07-20,41,0.532,0.603,5,-9.598,0,0.263,0.476,4.28e-05,0.11,0.778,152.915,4.331533333333334,56uBMvAujYa1ZLSqkYk6hg,final,2017
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),3TVXtAsR1Inumwj472S9r4,Drake,5LuoozUhs2pl3glZeAJl89,192956,2021-03-05,83,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,3.2159333333333335,56uBMvAujYa1ZLSqkYk6hg,final,2021
4Wjhj0WjkyECccfHVIgaTq,Trust Issues,3TVXtAsR1Inumwj472S9r4,Drake,7dqpveMVcWgbzqYrOdkFTD,281518,2019-08-02,80,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,4.691966666666667,56uBMvAujYa1ZLSqkYk6hg,final,2019
4rmVZajAF7PkrCagGPHbqa,Sticky,3TVXtAsR1Inumwj472S9r4,Drake,3cf4iSSKd8ffTncbtKljXw,243227,2022-06-17,80,0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027,4.0537833333333335,56uBMvAujYa1ZLSqkYk6hg,final,2022
7l2nxyx7IkBX5orhkALg0V,Privileged Rappers,3TVXtAsR1Inumwj472S9r4,Drake,5MS3MvWHJ3lOZPLiMxzOU6,160821,2022-11-04,85,0.934,0.614,5,-7.384,1,0.198,0.00274,0.0,0.123,0.616,144.045,2.68035,56uBMvAujYa1ZLSqkYk6hg,final,2022
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,3TVXtAsR1Inumwj472S9r4,Drake,5MS3MvWHJ3lOZPLiMxzOU6,239359,2022-11-04,96,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,3.989316666666667,56uBMvAujYa1ZLSqkYk6hg,final,2022
1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,41GuZcammIkupMPKH2OJ6I,338438,2018-08-03,68,0.588,0.567,4,-3.738,0,0.0628,0.221,0.0,0.135,0.113,150.009,5.640633333333334,56uBMvAujYa1ZLSqkYk6hg,final,2018
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),3TVXtAsR1Inumwj472S9r4,Drake,3SpBlxme9WbeQdI9kx7KAV,291175,2021-09-03,83,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,4.852916666666666,56uBMvAujYa1ZLSqkYk6hg,final,2021
0vbmYCIWENdYyJ36Q4CdSz,90 Proof (with J. Cole),1ybINI1qPiFbwDXamRtwxD,Smino,4WS18QYpvlKrKB7LtcRg0u,208269,2022-09-30,70,0.773,0.623,7,-6.53,1,0.0983,0.24,3.56e-05,0.148,0.528,147.826,3.47115,56uBMvAujYa1ZLSqkYk6hg,final,2022
6uvh0In7u1Xn4HgxOfAn8O,Matilda,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,245964,2022-05-20,85,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199,4.0994,56uBMvAujYa1ZLSqkYk6hg,final,2022
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,26dSoYclwsYLMAKD3tpOr4,Britney Spears,3WNxdumkSMGMJRhEgK80qx,211066,1999-01-12,79,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,3.5177666666666667,56uBMvAujYa1ZLSqkYk6hg,final,1999
4fixebDZAVToLbUCuEloa2,Womanizer,26dSoYclwsYLMAKD3tpOr4,Britney Spears,2tve5DGwub1TtbX1khPX5j,224400,2008-12-02,76,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,3.74,56uBMvAujYa1ZLSqkYk6hg,final,2008
2hdy9Wt9qp7M7d0U3ossu2,If U Seek Amy,26dSoYclwsYLMAKD3tpOr4,Britney Spears,2tve5DGwub1TtbX1khPX5j,216520,2008-12-02,70,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,3.6086666666666667,56uBMvAujYa1ZLSqkYk6hg,final,2008
1ZMiCix7XSAbfAJlEZWMCp,Falling,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,240133,2019-12-13,84,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,4.0022166666666665,56uBMvAujYa1ZLSqkYk6hg,final,2019
1UI0l2L66HJ9AtoEOlHzv4,Sometimes,26dSoYclwsYLMAKD3tpOr4,Britney Spears,3WNxdumkSMGMJRhEgK80qx,245066,1999-01-12,69,0.745,0.742,10,-5.693,1,0.0259,0.42,0.0,0.102,0.806,95.996,4.084433333333333,56uBMvAujYa1ZLSqkYk6hg,final,1999
3KliPMvk1EvFZu9cvkj8p1,Work Bitch,26dSoYclwsYLMAKD3tpOr4,Britney Spears,5rlB2HPoNHg2m1wmmh0TRv,247960,2013-11-30,69,0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01,4.132666666666666,56uBMvAujYa1ZLSqkYk6hg,final,2013
5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,26dSoYclwsYLMAKD3tpOr4,Britney Spears,0oFBaXLFsUVa2gEmJf4FcJ,210266,2011-03-28,66,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,3.5044333333333335,56uBMvAujYa1ZLSqkYk6hg,final,2011
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,6KImCVD70vtIoJWnq6nGn3,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,340706,2017-05-12,84,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,5.678433333333333,56uBMvAujYa1ZLSqkYk6hg,final,2017
51Zw1cKDgkad0CXv23HCMU,Daylight,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,164533,2022-05-20,83,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,2.7422166666666667,56uBMvAujYa1ZLSqkYk6hg,final,2022
0rzaRSujxA0bKyjJl6vHYq,Satellite,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,218577,2022-05-20,83,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,3.64295,56uBMvAujYa1ZLSqkYk6hg,final,2022
1DSJNBNhGZCigg9ll5VeZv,(You Drive Me) Crazy,26dSoYclwsYLMAKD3tpOr4,Britney Spears,3WNxdumkSMGMJRhEgK80qx,198066,1999-01-12,66,0.748,0.939,0,-4.288,0,0.0341,0.0534,0.0,0.32,0.96,104.001,3.3011,56uBMvAujYa1ZLSqkYk6hg,final,1999
4j6kId9QIqhoXvqHKgSKa0,Grapejuice,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,191958,2022-05-20,79,0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928,3.1993,56uBMvAujYa1ZLSqkYk6hg,final,2022
6ldwfK0yWgTAlmIfuQkTYN,I'm a Slave 4 U,26dSoYclwsYLMAKD3tpOr4,Britney Spears,5ax3GTsfX5uCUaNgnJsSG5,203600,2001-10-31,69,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,3.3933333333333335,56uBMvAujYa1ZLSqkYk6hg,final,2001
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,177954,2022-05-20,90,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996,2.9659,56uBMvAujYa1ZLSqkYk6hg,final,2022
0dRhSF9LV0HR8Jwd3MMMKJ,Everytime,26dSoYclwsYLMAKD3tpOr4,Britney Spears,0z7pVBGOD7HCIB7S8eLkLI,230306,2003-11-13,66,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,3.838433333333333,56uBMvAujYa1ZLSqkYk6hg,final,2003
35TyJIMR3xRouUuo2sjS6v,Cinema,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,243507,2022-05-20,79,0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,0.896,105.993,4.05845,56uBMvAujYa1ZLSqkYk6hg,final,2022
3i058E8uxTsYqJ5NWZzqSj,Little Freak,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,202183,2022-05-20,82,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96,3.3697166666666667,56uBMvAujYa1ZLSqkYk6hg,final,2022
2NcQic8JxdjAlAHuNbOIRE,Keep Driving,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5r36AJ6VOJtp00oxSkBZ5h,140241,2022-05-20,81,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948,2.33735,56uBMvAujYa1ZLSqkYk6hg,final,2022
