track_id,duration,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,release_year
7vnBXHG8muF5Em6YJULwtm,197578,26,0.418,0.839,9,-8.1,0,0.0297,7.18e-05,0.103,0.336,0.649,130.054,3.2929666666666666,2022
3vctIDmInxVOnIuF3Pa2A3,188373,8,0.693,0.522,11,-11.392,0,0.0415,0.0643,0.649,0.116,0.251,119.925,3.13955,2022
0wudVjeneVqS4A26nxhENd,240554,7,0.656,0.672,4,-9.962,0,0.0403,0.000613,0.0472,0.0728,0.26,105.02,4.009233333333333,2022
6jgU4JIRO2U7aGn1xS7aJe,224673,8,0.647,0.881,0,-4.026,1,0.0362,0.00181,0.167,0.124,0.412,112.018,3.74455,2020
60WHk69Fo2yKPSETMjCafl,344571,0,0.44,0.761,7,-7.083,1,0.0398,0.00103,0.245,0.127,0.163,154.027,5.74285,2022
1Jbqp8KNa4k1yKbV9rY0qD,259834,25,0.469,0.804,0,-6.57,0,0.0316,0.1,0.000823,0.0906,0.198,120.991,4.330566666666667,2022
0k7CDepiGqSKfkmDk6n4FM,123039,31,0.731,0.328,7,-11.334,0,0.0408,0.434,0.932,0.078,0.433,119.993,2.05065,2022
4tXr5u3CZBhHwpaRppRCBb,239124,13,0.533,0.9,1,-6.331,1,0.0543,0.0181,0.563,0.112,0.185,111.008,3.9854,2021
25hRSRd0ZyEAHSMYfdfUIG,340000,13,0.465,0.845,1,-6.16,0,0.0328,0.0015,0.659,0.0987,0.314,132.996,5.666666666666667,2022
2Y8QHWYyFVMh2QAcDxltYg,182007,5,0.529,0.954,7,-5.171,1,0.0976,0.00087,0.832,0.226,0.394,120.987,3.03345,2022
3urJUvRhgMrwydaTQFVEg9,284613,68,0.583,0.729,1,-6.645,0,0.0341,0.000522,1.47e-05,0.487,0.539,152.996,4.74355,2005
3p8pGYcWunLRcXnQe0aQnJ,221173,31,0.603,0.796,11,-9.114,1,0.0271,0.00465,0.00764,0.116,0.453,113.593,3.6862166666666667,1990
5opnQTcBxeR0Su6ZSeSsCY,227218,33,0.36,0.913,9,-4.772,1,0.034,4.85e-05,0.0598,0.121,0.419,128.432,3.786966666666667,1993
4XrwDjK4CB1FSjlDxYhS8I,269736,29,0.263,0.945,3,-8.945,1,0.0576,1.02e-05,0.0214,0.048,0.41,157.1,4.4956,2016
2iD2yOnLEt9eTaPtCYITjc,300000,6,0.416,0.694,1,-7.163,0,0.0392,0.000829,0.00793,0.135,0.351,128.009,5.0,2022
33jWtO4McmBRZhPJt59ekb,242532,10,0.509,0.921,0,-6.091,1,0.0382,0.0316,0.633,0.174,0.349,122.033,4.0422,2021
0aWQSEevVBieMtDsSnHsfF,235121,6,0.454,0.684,7,-4.243,1,0.0427,0.000807,0.195,0.191,0.315,122.902,3.9186833333333335,2022
2u7J292h3IjJlWSs4VBYkf,300266,42,0.389,0.809,0,-8.627,1,0.0454,0.000306,0.211,0.125,0.561,152.036,5.004433333333333,1980
3jSTCf4oCzZ2yhKNbmfl5k,175800,46,0.309,0.975,1,-8.245,1,0.0973,0.0211,0.0111,0.888,0.252,145.599,2.93,1982
0jY3JksZbbKdbRb1ZpadtT,216933,32,0.511,0.854,4,-5.288,0,0.0707,0.000186,0.00161,0.551,0.828,147.419,3.61555,2007
2rDIDGh8q7SHzxvkQurIHb,284733,22,0.541,0.751,4,-9.8,0,0.117,0.00485,0.0223,0.447,0.454,141.927,4.74555,1984
75lgYxk3wB4elm0birw3uc,416933,36,0.598,0.723,10,-10.007,1,0.0293,0.0247,0.816,0.0993,0.809,139.925,6.948883333333334,2002
3FiPm2px5QX2DjLxX99eCp,406894,27,0.546,0.951,11,-6.228,0,0.0495,0.022,0.197,0.199,0.255,115.734,6.7815666666666665,2013
41PhAP2Pyl8CTLF36aKn5N,147703,11,0.564,0.941,9,-2.558,1,0.102,0.00179,0.85,0.108,0.34,99.997,2.4617166666666668,2022
29E208pWwWMpw0FYRBMXrv,297059,2,0.592,0.934,5,-6.329,1,0.0677,0.000178,0.498,0.0848,0.49,130.006,4.950983333333333,2020
7nJtHUrBCGazyHulG5FEIT,200233,12,0.443,0.76,7,-9.483,0,0.0264,0.0277,0.752,0.211,0.508,138.456,3.3372166666666665,2022
6eyuSqWpOUWV80JGhrGDoI,212000,5,0.594,0.766,0,-7.477,0,0.0445,0.0694,0.0292,0.133,0.741,159.998,3.533333333333333,2021
5ZssUDDcutH549rW0xeskA,173172,26,0.521,0.84,9,-7.483,0,0.0277,4.12e-05,0.899,0.113,0.921,139.995,2.8862,2019
34RVLMrvSPwVUk0tMLSbOY,285000,17,0.374,0.962,6,-4.531,0,0.074,4.46e-06,0.166,0.0505,0.538,146.939,4.75,2021
5OLSApUbewNZgRDClCOlNV,256806,4,0.638,0.832,4,-6.375,1,0.0343,0.00047,0.543,0.129,0.66,144.023,4.2801,2015
6xBUQeZmntF2ILtkUUo6gI,331416,30,0.483,0.812,10,-2.934,1,0.0359,1.76e-05,0.664,0.0754,0.746,170.001,5.5236,2017
1k3bkfVbdAPOhIH4HzsVdD,326142,0,0.641,0.924,2,-5.976,1,0.2,0.012,0.361,0.266,0.57,140.004,5.4357,2020
28CzfpFXgUJmmsxYsrHqDF,192966,48,0.3,0.655,1,-7.414,0,0.0611,0.552,0.706,0.257,0.403,119.949,3.2161,2017
1jClqaOxjJH8RHEVZi0YoB,207307,8,0.654,0.718,6,-9.814,1,0.0318,0.172,0.489,0.133,0.485,124.985,3.4551166666666666,2019
5jWBGOTdkibAaG3N13LDaf,209333,20,0.656,0.819,11,-8.634,0,0.0304,0.00273,0.917,0.121,0.964,132.004,3.4888833333333333,2016
4mWDQ4KuBmu90YIJQCCsUE,262028,21,0.652,0.723,10,-9.184,1,0.0267,0.00404,0.738,0.0968,0.887,128.009,4.367133333333333,2022
5XMYUXh0e8B5LiDV7qQ9LL,219856,38,0.52,0.766,5,-7.531,0,0.0298,0.000694,0.793,0.0856,0.564,139.99,3.664266666666667,2018
1Jr3uwGODgIDfJbcKziKPh,236811,15,0.6,0.565,7,-12.546,1,0.0364,0.00531,0.88,0.129,0.414,130.026,3.94685,2022
0c8QvbwhtQ9MGToNFua5eQ,265560,35,0.664,0.789,7,-7.505,1,0.0394,0.117,0.906,0.0635,0.58,124.981,4.426,2021
5BiBpmdJ8s5V3nb91nYlPl,234017,34,0.703,0.718,0,-4.909,1,0.0517,0.0823,0.892,0.0836,0.572,133.973,3.9002833333333333,2019
